Date,Open,High,Low,Close,Adj Close,Volume,Short_MA,Long_MA,Signal,Position
2020-03-06,106.26000213623048,110.31999969482422,105.0199966430664,108.08000183105467,94.7138671875,38159400,128.78000144958497,132.97266625298394,0,0.0
2020-03-09,96.56999969482422,99.2300033569336,93.0,93.44000244140624,81.8843994140625,40352000,126.593501663208,132.11326051794964,0,0.0
2020-03-10,99.0,101.27999877929688,94.58000183105467,100.6999969482422,88.24654388427734,31102700,124.74150123596192,131.44489320795586,0,0.0
2020-03-11,97.6999969482422,100.0500030517578,94.5500030517578,95.95999908447266,84.0927505493164,38127000,122.63950119018554,130.7056245803833,0,0.0
2020-03-12,89.58999633789062,96.95999908447266,86.31999969482422,88.05000305175781,77.16094970703125,49725200,120.14200134277344,129.835101692044,0,0.0
2020-03-13,95.98999786376952,103.98999786376952,92.0,103.91000366210938,91.05957794189452,38543300,118.44350128173828,129.3165997314453,0,0.0
2020-03-16,85.19999694824219,93.9800033569336,84.55000305175781,88.36000061035156,77.43262481689453,38589700,115.9885009765625,128.26199981689453,0,0.0
2020-03-17,90.88999938964844,97.44000244140624,87.5,93.76000213623048,82.1648178100586,35239800,113.8945011138916,127.37039993286132,0,0.0
2020-03-18,87.66999816894531,90.79000091552734,80.36000061035156,83.88999938964844,73.51542663574219,41525600,111.21450080871584,126.28360000610353,0,0.0
2020-03-19,81.55999755859375,88.11000061035156,76.91000366210938,85.30000305175781,74.75103759765625,32175100,108.60500068664552,125.27199996948242,0,0.0
2020-03-20,86.30000305175781,89.45999908447266,82.4800033569336,83.5,73.17365264892578,30150800,105.98950080871582,124.2031999206543,0,0.0
2020-03-23,82.68000030517578,83.75,78.08999633789062,79.02999877929688,69.25645446777344,32536600,103.3330005645752,123.03499984741212,0,0.0
2020-03-24,84.9000015258789,90.0999984741211,82.9000015258789,88.43000030517578,77.49397277832031,34363200,101.44150047302246,122.08219970703124,0,0.0
2020-03-25,89.23999786376953,95.1500015258789,84.54000091552734,91.7300033569336,80.3858642578125,38111700,99.69600067138671,121.17279983520508,0,0.0
2020-03-26,94.08000183105467,98.56999969482422,93.54000091552734,98.12000274658205,85.98562622070312,29826300,98.53350067138672,120.35919982910156,0,0.0
2020-03-27,93.19000244140624,94.83999633789062,90.5500030517578,91.12999725341795,79.86005401611328,30041500,97.28450050354004,119.44739974975586,0,0.0
2020-03-30,90.6500015258789,94.08999633789062,89.30000305175781,93.5,81.93697357177734,21656900,95.88350067138671,118.57239974975586,0,0.0
2020-03-31,92.0500030517578,94.16999816894533,89.33999633789062,90.02999877929688,78.89607238769531,23379300,94.53700065612792,117.60899978637696,0,0.0
2020-04-01,85.0999984741211,86.55999755859375,83.25,84.36000061035156,73.92729949951172,28029600,92.76250076293944,116.55939987182616,0,0.0
2020-04-02,83.51000213623047,87.91000366210938,82.95999908447266,87.51000213623047,76.687744140625,24018000,91.43950080871582,115.57600006103516,0,0.0
2020-04-03,86.0,87.4800033569336,82.7699966430664,84.05000305175781,74.42103576660156,21199400,90.23800086975098,114.52620025634764,0,0.0
2020-04-06,88.98999786376953,90.98999786376952,87.69999694824219,89.45999908447266,79.21123504638672,26820800,90.0390007019043,113.65240036010742,0,0.0
2020-04-07,94.4499969482422,94.5,90.37999725341795,90.63999938964844,80.25605773925781,22563800,89.5360008239746,112.82460037231444,0,0.0
2020-04-08,92.0999984741211,94.86000061035156,90.5500030517578,94.3000030517578,83.49676513671875,22903300,89.45300102233887,112.022000579834,0,0.0
2020-04-09,96.91999816894533,104.38999938964844,96.88999938964844,102.76000213623048,90.98756408691406,42055900,90.1885009765625,111.39260070800782,0,0.0
2020-04-13,103.11000061035156,103.11000061035156,97.3000030517578,98.19000244140624,86.94110107421875,26911900,89.90250091552734,110.63860076904297,0,0.0
2020-04-14,101.0199966430664,102.0,93.63999938964844,95.5,84.55928802490234,46151300,90.25950088500976,109.90140075683594,0,0.0
2020-04-15,91.1500015258789,92.02999877929688,90.12999725341795,90.79000091552734,80.38886260986328,30118600,90.1110008239746,109.04980087280272,0,0.0
2020-04-16,90.2300033569336,90.56999969482422,87.05000305175781,87.33000183105469,77.32524871826172,32449600,90.28300094604492,108.09060104370116,0,0.0
2020-04-17,92.0,95.6999969482422,90.95999908447266,95.18000030517578,84.27593994140625,30191900,90.77700080871584,107.24240112304688,0,0.0
2020-04-20,92.47000122070312,94.70999908447266,90.45999908447266,91.70999908447266,81.20345306396484,23679400,91.18750076293944,106.3244010925293,0,0.0
2020-04-21,88.62000274658203,91.37999725341795,88.33000183105469,89.05000305175781,78.84820556640625,23035000,91.6885009765625,105.36200119018557,0,0.0
2020-04-22,90.69000244140624,91.87000274658205,89.18000030517578,89.33999633789062,79.10498046875,16662400,91.73400077819824,104.39400100708008,0,0.0
2020-04-23,89.73999786376953,91.27999877929688,89.26000213623047,89.38999938964844,79.14925384521484,16638800,91.61700057983398,103.42180099487304,0,0.0
2020-04-24,90.63999938964844,91.0999984741211,88.48999786376953,90.70999908447266,80.31803894042969,15809200,91.24650039672852,102.4760009765625,0,0.0
2020-04-27,91.94000244140624,95.62999725341795,91.54000091552734,94.62000274658205,83.78009796142578,22870200,91.42100067138672,101.6108009338379,0,0.0
2020-04-28,97.80999755859376,98.36000061035156,95.02999877929688,95.29000091552734,84.37335968017578,20238900,91.51050071716308,100.76740081787108,0,0.0
2020-04-29,99.08000183105467,99.4499969482422,97.2699966430664,97.86000061035156,86.6489028930664,20462600,91.90200080871584,100.01180084228515,0,0.0
2020-04-30,95.5999984741211,96.83999633789062,94.5500030517578,95.76000213623048,84.78951263427734,19127600,92.47200088500976,99.17720077514647,0,0.0
2020-05-01,93.5,93.73999786376952,91.83999633789062,93.25,82.56705474853516,18547700,92.75900077819824,98.2924006652832,0,0.0
2020-05-04,92.0199966430664,92.66999816894533,90.8000030517578,92.13999938964844,81.58421325683594,15725900,93.16350059509276,97.4190007019043,0,0.0
2020-05-05,93.6500015258789,94.20999908447266,91.9000015258789,92.0,81.46026611328125,18064100,93.29050064086914,96.61580062866211,0,0.0
2020-05-06,92.16000366210938,92.76000213623048,89.93000030517578,90.2699966430664,79.92845153808594,20978000,93.27200050354004,95.89600051879884,0,0.0
2020-05-07,91.33999633789062,92.91000366210938,90.58000183105467,91.20999908447266,80.76074981689453,16771900,93.11750030517578,95.18740051269532,0,0.0
2020-05-08,92.8000030517578,94.08000183105467,92.11000061035156,92.6999969482422,82.0800552368164,20487800,92.61450004577635,94.61400039672851,0,0.0
2020-05-11,91.11000061035156,91.11000061035156,89.33000183105469,89.97000122070312,79.6628189086914,31907600,92.2034999847412,94.09120040893556,0,0.0
2020-05-12,90.1500015258789,90.79000091552734,86.9000015258789,87.02999877929688,77.05961608886719,27962900,91.77999992370606,93.40140045166017,0,0.0
2020-05-13,86.37999725341797,86.86000061035156,83.4000015258789,84.02999877929688,74.4032974243164,35451600,91.44199981689454,92.74280044555664,0,0.0
2020-05-14,82.72000122070312,88.11000061035156,82.4000015258789,87.5199966430664,77.49347686767578,35152500,91.45149955749513,92.09620040893554,0,0.0
2020-05-15,86.8499984741211,87.27999877929688,85.30000305175781,85.9000015258789,76.05907440185547,26099000,90.98749961853028,91.53480041503906,0,0.0
2020-05-18,88.69000244140625,91.1500015258789,87.87999725341797,90.4499969482422,80.08781433105469,30504400,90.92449951171876,91.1822003173828,0,0.0
2020-05-19,90.05000305175781,91.1999969482422,88.58999633789062,88.66999816894531,78.5117416381836,19597300,90.90549926757812,91.0868002319336,0,0.0
2020-05-20,90.70999908447266,92.38999938964844,90.37000274658205,91.33000183105467,80.86699676513672,20552400,91.00499954223632,90.89940032958984,1,1.0
2020-05-21,90.2699966430664,91.76000213623048,89.66999816894531,90.16999816894533,79.83990478515625,14621400,91.04399948120115,90.7836003112793,1,0.0
2020-05-22,90.01000213623047,90.36000061035156,88.72000122070312,89.47000122070312,79.22010040283203,13557900,90.9819995880127,90.8120002746582,1,0.0
2020-05-26,92.88999938964844,97.5,92.61000061035156,95.81999969482422,84.84261322021484,41233900,91.0419994354248,90.6502001953125,1,0.0
2020-05-27,102.06999969482422,102.58000183105467,98.8000030517578,101.37000274658205,89.75680541992188,39402000,91.34599952697754,90.91040023803713,1,0.0
2020-05-28,102.94000244140624,102.9499969482422,99.4000015258789,99.86000061035156,88.41978454589844,24713900,91.44599952697754,91.03240020751952,1,0.0
2020-05-29,98.66000366210938,99.18000030517578,96.77999877929688,97.30999755859376,86.16191101074219,26526400,91.5234992980957,91.30080017089844,1,0.0
2020-06-01,97.75,99.51000213623048,97.37999725341795,98.5999984741211,87.30412292480469,15176800,91.79099922180175,91.5668000793457,1,0.0
2020-06-02,100.27999877929688,100.41999816894533,97.93000030517578,98.93000030517578,87.5963363647461,21195000,92.13049926757812,91.8754000854492,1,0.0
2020-06-03,101.58000183105467,104.91999816894533,101.05999755859376,104.2699966430664,92.32457733154295,25941100,92.74399909973144,92.3802000427246,1,0.0
2020-06-04,103.81999969482422,106.61000061035156,102.79000091552734,106.44000244140624,94.2459716796875,26784700,93.55249938964845,92.74040008544922,1,0.0
2020-06-05,114.93000030517578,115.7699966430664,109.52999877929688,111.2300033569336,98.4872055053711,42231000,94.55349960327148,93.13040008544922,1,0.0
2020-06-08,113.41000366210938,114.19000244140624,111.94000244140624,113.4499969482422,100.452880859375,24881800,95.59099960327148,93.43699996948244,1,0.0
2020-06-09,110.6500015258789,111.62999725341795,109.01000213623048,110.54000091552734,97.8762435913086,17031100,96.6194995880127,93.8252000427246,1,0.0
2020-06-10,110.45999908447266,110.51000213623048,105.8499984741211,106.05999755859376,93.90948486328124,24913300,97.57099952697754,94.07639999389647,1,0.0
2020-06-11,100.02999877929688,101.58000183105467,96.54000091552734,97.20999908447266,86.07337188720703,36259200,98.22999954223631,94.22,1,0.0
2020-06-12,100.70999908447266,101.12999725341795,97.33000183105467,99.87000274658205,88.42864990234375,24856800,98.84749984741212,94.53020004272462,1,0.0
2020-06-15,96.41999816894533,101.43000030517578,95.87000274658205,101.25,89.65055084228516,22153600,99.61499977111818,94.805,1,0.0
2020-06-16,105.37000274658205,105.68000030517578,99.30999755859376,102.05999755859376,90.36775970458984,22193600,100.19549980163576,95.16519989013672,1,0.0
2020-06-17,102.52999877929688,102.54000091552734,99.20999908447266,99.4800033569336,88.08332061767578,15639800,100.73600006103516,95.36559997558594,1,0.0
2020-06-18,98.66999816894533,100.5199966430664,98.12999725341795,98.94000244140624,87.6052017211914,16591900,101.11650009155277,95.5316000366211,1,0.0
2020-06-19,100.52999877929688,100.5999984741211,96.7300033569336,97.80999755859376,86.60464477539062,40371200,101.49850006103516,95.6017999267578,1,0.0
2020-06-22,97.25,97.9499969482422,96.54000091552734,96.75,85.66608428955078,16216900,101.8625,95.4815998840332,1,0.0
2020-06-23,98.97000122070312,99.97000122070312,97.8499984741211,97.93000030517578,86.71089935302734,15381400,101.9680000305176,95.4763998413086,1,0.0
2020-06-24,96.75,96.83999633789062,94.30999755859376,94.66000366210938,83.8155288696289,22919800,101.63250007629397,95.45959991455078,1,0.0
2020-06-25,94.3499984741211,98.20999908447266,94.26000213623048,97.95999908447266,86.7374496459961,25743600,101.5375,95.60299987792968,1,0.0
2020-06-26,95.11000061035156,95.37000274658205,92.0,92.58999633789062,81.98265075683594,41896300,101.30149993896484,95.7081997680664,1,0.0
2020-06-29,93.4000015258789,94.48999786376952,92.18000030517578,93.0,82.34567260742188,18499700,101.0215000152588,95.66459976196288,1,0.0
2020-06-30,92.83000183105467,94.66000366210938,92.56999969482422,94.05999755859376,83.28424835205078,19137000,100.7779998779297,95.71159973144532,1,0.0
2020-07-01,94.88999938964844,95.70999908447266,93.02999877929688,93.26000213623048,82.5759048461914,18755700,100.22750015258792,95.79579971313476,1,0.0
2020-07-02,94.73999786376952,94.95999908447266,91.93000030517578,92.66000366210938,82.84412384033203,27845600,99.53850021362304,95.86219985961914,1,0.0
2020-07-06,94.43000030517578,95.1999969482422,93.4800033569336,95.0,84.93623352050781,18625300,98.72700004577638,95.97439987182617,1,0.0
2020-07-07,93.81999969482422,94.0999984741211,92.0,92.31999969482422,82.54015350341797,25757200,97.67050018310547,96.0065998840332,1,0.0
2020-07-08,92.29000091552734,93.33999633789062,91.8000030517578,93.3000030517578,83.41632843017578,18762200,96.808500289917,95.98019989013672,1,0.0
2020-07-09,93.5199966430664,94.12000274658205,90.77999877929688,91.27999877929688,81.61031341552734,25600800,96.06950035095215,95.8999998474121,1,0.0
2020-07-10,92.0,96.83999633789062,91.87000274658205,96.2699966430664,86.07169342041016,28954200,96.02250022888184,95.8681997680664,1,0.0
2020-07-13,98.7300033569336,99.2699966430664,96.2300033569336,97.6500015258789,87.30552673339844,32079200,95.91150016784668,95.90599975585936,1,0.0
2020-07-14,98.37000274658205,99.9499969482422,96.63999938964844,98.20999908447266,87.80620574951172,42731700,95.7595001220703,96.00519973754882,0,-1.0
2020-07-15,100.88999938964844,101.29000091552734,98.6500015258789,99.7300033569336,89.1651611328125,22508400,95.6430004119873,96.15699981689453,0,0.0
2020-07-16,98.77999877929688,101.22000122070312,98.5500030517578,100.01000213623048,89.41551208496094,16886900,95.66950035095216,96.31719985961914,0,0.0
2020-07-17,100.0,100.08000183105467,98.13999938964844,98.16000366210938,87.76148986816406,16137700,95.6305004119873,96.475,0,0.0
2020-07-20,97.43000030517578,98.38999938964844,97.26000213623048,97.3000030517578,86.99259185791016,14458100,95.60500068664552,96.5968000793457,0,0.0
2020-07-21,97.70999908447266,100.0500030517578,97.63999938964844,99.41000366210938,88.87907409667969,17798100,95.73800086975098,96.73100021362303,0,0.0
2020-07-22,99.6500015258789,100.12999725341795,97.52999877929688,98.69000244140624,88.23535919189453,14271200,95.7760009765625,96.9054002380371,0,0.0
2020-07-23,98.5,99.3499984741211,97.97000122070312,98.9800033569336,88.49462127685547,12870200,95.99200096130372,97.14440032958984,0,0.0
2020-07-24,99.5999984741211,99.8000030517578,97.94000244140624,98.27999877929688,87.8687744140625,12744200,96.00800094604492,97.42940032958984,0,0.0
2020-07-27,97.51000213623048,97.62999725341795,96.16999816894533,96.9000015258789,86.63495635986328,11959100,96.22350120544434,97.6170004272461,0,0.0
2020-07-28,96.5,97.88999938964844,96.5,97.31999969482422,87.0104751586914,11754300,96.43950119018557,97.845400390625,0,0.0
2020-07-29,97.06999969482422,99.70999908447266,97.0,99.68000030517578,89.1204605102539,12743500,96.72050132751464,98.03000045776368,0,0.0
2020-07-30,97.54000091552734,97.73999786376952,96.0500030517578,97.0199966430664,86.74223327636719,14834800,96.90850105285644,98.1970004272461,0,0.0
2020-07-31,96.4800033569336,96.93000030517578,95.25,96.63999938964844,86.40250396728516,14535000,97.1075008392334,98.30320037841796,0,0.0
2020-08-03,97.0199966430664,97.56999969482422,95.8499984741211,96.0999984741211,85.9197006225586,12962800,97.16250076293946,98.42180038452148,0,0.0
2020-08-04,95.91000366210938,95.9499969482422,95.02999877929688,95.5500030517578,85.427978515625,13366200,97.32400093078611,98.54340042114258,0,0.0
2020-08-05,95.87000274658205,98.47000122070312,95.72000122070312,97.20999908447266,86.912109375,15260900,97.51950073242188,98.57120040893555,0,0.0
2020-08-06,97.58000183105467,98.0999984741211,96.54000091552734,97.23999786376952,86.9389419555664,10482100,97.8175006866455,98.4886003112793,0,0.0
2020-08-07,96.93000030517578,99.48999786376952,96.55999755859376,99.37999725341795,88.85223388671875,14743700,97.97300071716307,98.47900024414062,0,0.0
2020-08-10,100.11000061035156,102.04000091552734,100.02999877929688,100.63999938964844,89.97877502441406,14989900,98.12250061035157,98.54560028076172,0,0.0
2020-08-11,103.86000061035156,106.16000366210938,103.51000213623048,103.81999969482422,92.82189178466795,31518600,98.40300064086912,98.65000030517578,0,0.0
2020-08-12,106.16000366210938,106.43000030517578,101.70999908447266,102.94000244140624,92.0351104736328,19240800,98.56350059509276,98.7302003479004,0,0.0
2020-08-13,102.0,103.36000061035156,101.63999938964844,102.37000274658205,91.5255126953125,13598600,98.68150062561034,98.6922004699707,0,0.0
2020-08-14,101.5,103.30999755859376,101.41999816894533,102.41000366210938,91.561279296875,12134400,98.89400062561036,98.61160049438476,1,1.0
2020-08-17,101.5,102.0,99.52999877929688,99.70999908447266,89.14728546142578,14988000,99.01450042724608,98.38120040893554,1,0.0
2020-08-18,99.91000366210938,99.91000366210938,98.12000274658205,98.31999969482422,87.90452575683594,13246500,98.96000022888182,98.0786004638672,1,0.0
2020-08-19,98.91999816894533,100.58999633789062,98.33999633789062,98.5500030517578,88.11016082763672,13533000,98.9530002593994,97.8388005065918,1,0.0
2020-08-20,97.26000213623048,98.02999877929688,96.8000030517578,97.37000274658205,87.0551986694336,13672600,98.87250022888182,97.66500061035156,1,0.0
2020-08-21,97.2699966430664,98.56999969482422,96.94000244140624,97.31999969482422,87.0104751586914,12228300,98.8245002746582,97.6672006225586,1,0.0
2020-08-24,98.4499969482422,100.20999908447266,97.41999816894533,100.05999755859376,89.46021270751953,17898300,98.98250007629396,97.67100051879883,1,0.0
2020-08-25,101.2699966430664,101.9800033569336,99.8000030517578,100.5,89.85359954833984,13648900,99.14150009155271,97.65600051879883,1,0.0
2020-08-26,99.94000244140624,100.2699966430664,99.0500030517578,99.08999633789062,88.59296417236328,12052400,99.11199989318848,97.59660049438476,1,0.0
2020-08-27,99.0,102.6500015258789,99.0,102.3499984741211,91.50762176513672,22163900,99.3784999847412,97.65400039672852,1,0.0
2020-08-28,103.13999938964844,103.25,101.80999755859376,102.7699966430664,91.88312530517578,13756700,99.68499984741212,97.73060028076172,1,0.0
2020-08-31,102.12000274658205,102.18000030517578,100.0199966430664,100.19000244140624,89.57644653320312,14219400,99.88950004577636,97.77820037841796,1,0.0
2020-09-01,99.5500030517578,100.87000274658205,99.04000091552734,100.13999938964844,89.53173828125,11595600,100.11899986267088,97.84600036621094,1,0.0
2020-09-02,99.9499969482422,101.94000244140624,99.55999755859376,101.6500015258789,90.8817901611328,14475700,100.3409999847412,97.920400390625,1,0.0
2020-09-03,103.31999969482422,104.98999786376952,100.63999938964844,101.33000183105467,90.59566497802734,23281200,100.54550018310547,98.05380035400393,1,0.0
2020-09-04,104.0500030517578,105.20999908447266,101.37000274658205,103.5199966430664,92.55367279052734,26325500,100.75250015258788,98.16500030517578,1,0.0
2020-09-08,102.9800033569336,103.56999969482422,99.4800033569336,99.91999816894533,89.33502960205078,22108600,100.71650009155272,98.31160034179688,1,0.0
2020-09-09,100.8000030517578,101.69000244140624,99.55999755859376,100.87000274658205,90.18441009521484,13434000,100.56900024414062,98.46900039672852,1,0.0
2020-09-10,101.4000015258789,102.41999816894533,99.63999938964844,99.83000183105467,89.25458526611328,15922800,100.41350021362304,98.58440048217771,1,0.0
2020-09-11,99.97000122070312,101.36000061035156,99.58999633789062,101.06999969482422,90.36322021484376,13784300,100.34850006103515,98.7406004333496,1,0.0
2020-09-14,101.51000213623048,103.45999908447266,101.37000274658205,102.47000122070312,91.61491394042967,19017400,100.35149993896484,98.93680038452148,1,0.0
2020-09-15,102.7300033569336,102.8499984741211,99.13999938964844,99.27999877929688,88.7628402709961,23683000,100.32999992370604,99.02240036010744,1,0.0
2020-09-16,99.43000030517578,101.12999725341795,98.76000213623048,99.6999969482422,89.1383285522461,19270600,100.39899978637696,99.17000030517578,1,0.0
2020-09-17,98.6999969482422,99.33999633789062,97.70999908447266,98.55999755859376,88.11909484863281,18290100,100.39949951171876,99.2752001953125,1,0.0
2020-09-18,97.88999938964844,99.48999786376952,97.44000244140624,98.3499984741211,87.9313735961914,20121600,100.44849929809573,99.41660018920898,1,0.0
2020-09-21,95.1999969482422,96.0500030517578,93.81999969482422,95.30999755859376,85.21339416503906,28378800,100.3479991912842,99.39740020751952,1,0.0
2020-09-22,94.95999908447266,95.66000366210938,93.66999816894533,94.2699966430664,84.28357696533203,19257000,100.0584991455078,99.32980010986329,1,0.0
2020-09-23,94.77999877929688,95.3499984741211,92.66000366210938,92.73999786376952,82.91565704345703,19952700,99.67049903869628,99.2204000854492,1,0.0
2020-09-24,92.31999969482422,94.3000030517578,91.37999725341795,92.66000366210938,82.84412384033203,18366500,99.34899940490725,99.07900009155271,1,0.0
2020-09-25,92.0500030517578,93.72000122070312,91.87000274658205,93.47000122070312,83.56831359863281,13293100,98.90499954223633,98.9482000732422,0,-1.0
2020-09-28,95.05999755859376,96.93000030517578,94.3499984741211,96.16000366210938,85.9733657836914,20894100,98.57449989318847,98.90820007324218,0,0.0
2020-09-29,96.02999877929688,96.02999877929688,94.33000183105467,95.3499984741211,85.2491455078125,12848200,98.33249969482424,98.86919998168943,0,0.0
2020-09-30,95.3499984741211,97.1999969482422,95.26000213623048,96.2699966430664,86.07169342041016,16400600,98.13899955749513,98.8063998413086,0,0.0
2020-10-01,97.12000274658205,97.7699966430664,96.02999877929688,96.97000122070312,86.69755554199219,15778700,97.90499954223634,98.77199981689454,0,0.0
2020-10-02,95.25,98.58999633789062,95.08999633789062,97.88999938964844,87.52009582519531,15149600,97.73299942016602,98.75019973754884,0,0.0
2020-10-05,98.31999969482422,99.25,97.52999877929688,99.04000091552734,89.36994171142578,13871900,97.50899963378907,98.76539978027344,0,0.0
2020-10-06,100.06999969482422,100.86000061035156,97.51000213623048,98.0199966430664,88.44954681396484,19220400,97.41399955749512,98.7877996826172,0,0.0
2020-10-07,98.95999908447266,100.3499984741211,98.66999816894533,99.7300033569336,89.9925765991211,16358500,97.3569995880127,98.83599975585938,0,0.0
